,type_kt,type_rt,type_ok,elevator,energy_class,neighborhood,price,price_per_square_meter,number_of_rooms,rooms,square_meters,year,condition,floor_num,top_floor,bottom_floor,floor_frac,lat,lng
1807,1,0,0,0,D2007,Ruskeasuo,193381,5372,2,h+kk,36.0,1951,1,2.0,False,False,0.5,60.2027472,24.9054937
1808,1,0,0,1,E,Kallio,256000,6244,2,h+kk,41.0,1939,2,3.0,False,False,0.5,60.18428689999999,24.9492728
1809,1,0,0,0,,Munkkiniemi,260338,5785,2,"h,kk,alkovi,kph",45.0,1938,2,1.0,False,False,0.16666666666666666,60.19827029999999,24.8759886
1810,1,0,0,1,,Laajasalo,160000,3441,2,h+avok+kph+s+t...,46.5,1992,1,1.0,False,False,0.3333333333333333,60.1719713,25.0432585
1811,1,0,0,1,C,Herttoniemi,240500,5172,2,"h, k, lasitett...",46.5,2017,2,2.0,False,False,0.25,60.19473499999999,25.0326173
1812,1,0,0,1,F,Pitäjänmäki,150000,3158,2,"h, k, kph, las...",47.5,1973,1,3.0,False,False,0.5,60.2229798,24.8620621
1813,1,0,0,0,D2007,Roihuvuori,164000,3417,2,"h, k, kph, vh, p",48.0,1959,1,1.0,False,False,0.25,60.1952627,25.0485577
1814,1,0,0,1,,Viikki,213939,4322,2," h, kt, p",49.5,2015,2,1.0,False,False,0.25,60.2251453,25.0200552
1815,1,0,0,1,,Roihuvuori,294900,5958,2,"h, kk",49.5,2017,2,5.0,True,False,1.0,60.1952627,25.0485577
1816,1,0,0,1,D2007,Pikku-huopalahti,224132,4151,2,h+k,54.0,1991,-1,4.0,False,False,0.6666666666666666,60.2046328,24.8954922
1817,1,0,0,1,G,Kallio,269000,4719,2,"h, k, kph, vh,...",57.0,1956,2,5.0,False,False,0.625,60.18428689999999,24.9492728
1818,1,0,0,0,,Etu-Töölö,365000,7849,2,h+avokeitti...,46.5,1912,2,5.0,True,False,1.0,60.1738218,24.9185301
1819,1,0,0,1,,Haaga,231000,4915,2, h+k+kph,47.0,1956,2,8.0,False,False,0.8,60.2218635,24.8961944
1820,1,0,0,1,E,Mellunmäki,142000,2731,2,h+k+kph+las.pa...,52.0,1978,1,3.0,False,False,0.6,60.2372171,25.1140828
1821,1,0,0,0,F,Roihuvuori,173000,3145,2,"h,k,vh,kh",55.0,1959,1,2.0,False,False,0.5,60.1952627,25.0485577
1822,1,0,0,0,,Puotila,250000,4386,2,"h, avokeitti...",57.0,2006,2,1.0,False,False,0.25,60.2121725,25.0961086
1823,1,0,0,0,,Ullanlinna,585000,7769,2,"h, k, alkovi, ...",75.3,1908,1,3.0,False,False,0.75,60.1584139,24.9490399
1824,1,0,0,0,,Konala,131000,3011,2,"h, avok, kph j...",43.5,1963,2,3.0,False,False,0.75,60.2369883,24.8449882
1825,1,0,0,1,C2007,Pikku-huopalahti,273000,6067,2," h, kk, kph, p",45.0,2006,1,3.0,False,False,0.375,60.2046328,24.8954922
1826,1,0,0,1,E2007,Kamppi,291500,5949,2,h+k+kk,49.0,1974,0,5.0,False,False,0.8333333333333334,60.16745770000001,24.9310748
1827,1,0,0,1,,Roihuvuori,227900,4604,2,"h, kk",49.5,2017,2,5.0,True,False,1.0,60.1952627,25.0485577
1828,1,0,0,1,,Pitäjänmäki,174500,3490,2,"h, avokeitti...",50.0,1988,2,3.0,False,False,0.75,60.2229798,24.8620621
1829,1,0,0,0,E,Tapanila,117000,2272,2,"h, k, kph, vh,...",51.5,1966,0,1.0,False,False,0.3333333333333333,60.262511,25.0272302
1830,1,0,0,0,D2007,Etelä-haaga,208000,4000,2," h, k",52.0,1979,0,2.0,False,False,0.6666666666666666,60.21249009999999,24.8983908
1831,1,0,0,1,E,Pohjois-Meilahti,281000,5404,2,h+kk+kph+p,52.0,1941,1,5.0,False,False,0.8333333333333334,60.18237120000001,24.8835707
1832,1,0,0,1,D,Vuosaari,179000,3346,2,h+kk+s,53.5,2002,2,2.0,False,False,0.6666666666666666,60.2087898,25.1437314
1833,1,0,0,0,E2007,Vuosaari,158000,2926,2,"h,k,kph,las.pa...",54.0,1966,2,3.0,True,False,1.0,60.2087898,25.1437314
1834,1,0,0,1,,Vuosaari,147000,2625,2,h+k+kph+p+vh,56.0,1965,1,4.0,True,False,1.0,60.2087898,25.1437314
1835,1,0,0,1,E,Kallio,293000,5232,2,h+k+wc+kph,56.0,1929,2,3.0,False,False,0.42857142857142855,60.18428689999999,24.9492728
1836,1,0,0,1,,Lauttasaari,358000,5821,2,"h, avok, kph/s, p",61.5,2005,2,4.0,False,False,0.5714285714285714,60.1573302,24.8772531
1837,1,0,0,1,E,Maunula,142000,4057,2,h+kk,35.0,1959,1,2.0,False,False,0.5,60.2298038,24.9305784
1838,1,0,0,0,,Vesala,134000,3309,2,h+kk+kph+s+las...,40.5,1988,1,2.0,False,False,0.6666666666666666,60.2399304,25.102894
1839,1,0,0,1,,Aurinkolahti,264000,5558,2,"h, kk, sauna, ...",47.5,2001,2,5.0,False,False,0.625,60.2022233,25.1537517
1840,1,0,0,0,E2007,Vesala,130000,2653,2,"h, kk, kph, p",49.0,1991,1,3.0,True,False,1.0,60.2399304,25.102894
1841,1,0,0,1,B2007,Alppila,308000,6286,2,"h, avok, kph/w...",49.0,2011,2,2.0,False,False,0.3333333333333333,60.19186920000001,24.9426148
1842,1,0,0,1,E,Kamppi,455000,7143,2,"h, k, kh, vh",63.7,1912,2,4.0,False,False,0.8,60.16745770000001,24.9310748
1843,1,0,0,0,D,Kruununhaka,355000,5379,2," h, kk",66.0,1909,1,2.0,False,False,0.5,60.1721106,24.9579177
1844,1,0,0,1,F,Taka-töölö,425000,6028,2,"h, k",70.5,1923,1,5.0,False,False,0.8333333333333334,60.1816434,24.9181181
1845,1,0,0,0,F,Lauttasaari,375000,5137,2,"h, k, alkovi, p",73.0,1950,2,2.0,False,False,0.5,60.1573302,24.8772531
1846,1,0,0,1,D,Pohjois-haaga,200000,4167,2,"  h,  k,  rans...",48.0,1954,1,4.0,False,False,0.6666666666666666,60.2245435,24.8977538
1847,1,0,0,0,F,Lauttasaari,250000,5208,2,h+k+kh,48.0,1955,1,2.0,False,False,0.4,60.1573302,24.8772531
1848,1,0,0,0,E2007,Lauttasaari,240000,5854,2,h+kk+kh,41.0,1960,2,4.0,True,False,1.0,60.1573302,24.8772531
1849,1,0,0,1,E2007,Myllypuro,161500,3198,2, h+kk+kph+vh,50.5,1964,2,7.0,True,False,1.0,60.22358639999999,25.0677607
1850,1,0,0,0,E2007,Vuosaari,168500,3120,2,"h, k, kph, las...",54.0,1966,2,3.0,True,False,1.0,60.2087898,25.1437314
1851,1,0,0,1,,Lauttasaari,335000,5929,2,"h, k, kph, s, ...",56.5,2005,2,5.0,False,False,0.7142857142857143,60.1573302,24.8772531
1852,1,0,0,1,F,Pukinmäki,148000,2530,2,"h,k,kph,vh,las.p",58.5,1978,1,4.0,False,False,0.8,60.24496019999999,24.9890411
1853,1,0,0,1,G,Ullanlinna,721000,9877,2,"h, k, rt, vh, ...",73.0,1908,2,6.0,True,False,1.0,60.1584139,24.9490399
1854,1,0,0,0,F,Maunula,135000,3068,2,h+kk,44.0,1963,2,1.0,False,False,0.25,60.2298038,24.9305784
1855,1,0,0,1,F,Pohjois-Meilahti,330000,6298,,äydellise...,52.4,1940,2,4.0,False,False,0.6666666666666666,60.18237120000001,24.8835707
1856,1,0,0,1,E2007,Oulunkylä,197500,3376,2," h, k, s, p",58.5,1990,1,1.0,False,False,0.3333333333333333,60.2290821,24.9634242
1857,1,0,0,1,F2007,Vuosaari,130000,2203,2,h+k,59.0,1967,1,2.0,False,False,0.2857142857142857,60.2087898,25.1437314
1858,1,0,0,0,F2007,Torkkelinmäki,293000,5919,2,"h, k, kph, iso vh",49.5,1928,2,1.0,False,False,0.25,60.1853784,24.9565782
1859,1,0,0,1,E2007,Munkkivuori,235000,4700,2," h, k, kph, p",50.0,1959,1,4.0,False,False,0.6666666666666666,60.2067036,24.8712125
1860,1,0,0,1,E,Arabianranta,272000,5282,2,"h, avok, sauna...",51.5,2007,2,1.0,False,False,0.14285714285714285,60.2014453,24.966774
1861,1,0,0,0,,Pohjois-Meilahti,275000,6548,2,h+avokeittiö,42.0,1945,2,5.0,False,False,0.7142857142857143,60.18237120000001,24.8835707
1862,1,0,0,1,E,Alppila,213000,6265,2," huonetta, kei...",34.0,1943,2,1.0,False,False,0.16666666666666666,60.19186920000001,24.9426148
1863,1,0,0,1,C,Vuosaari,205400,5706,2," h, kt",36.0,2017,2,3.0,False,False,0.42857142857142855,60.2087898,25.1437314
1864,1,0,0,1,D,Pohjois-Meilahti,232500,6118,2," huonetta, kei...",38.0,1950,1,4.0,False,False,0.5,60.18237120000001,24.8835707
1865,1,0,0,1,,Kruununhaka,331000,7043,2,"h, kk, vh, kph...",47.0,1936,2,3.0,False,False,0.5,60.1721106,24.9579177
1866,1,0,0,1,C,Herttoniemi,244000,5031,2,"h, kt, vh, las...",48.5,2017,2,2.0,False,False,0.25,60.19473499999999,25.0326173
1867,1,0,0,1,D,Herttoniemi,288000,5097,2," h, kk, s, p",56.5,2012,2,3.0,False,False,0.6,60.19473499999999,25.0326173
1868,1,0,0,1,,Ullanlinna,436000,7717,2,"h, avok, kph, ...",56.5,1978,2,4.0,True,False,1.0,60.1584139,24.9490399
1869,1,0,0,0,F,Torpparinmäki,177000,3806,2," h, avok, kh, ...",46.5,1962,2,1.0,False,False,0.5,60.26097910000001,24.9521725
1870,1,0,0,0,F2007,Käpylä,213000,4484,2,"h, k, kph, p",47.5,1952,1,3.0,False,False,0.75,60.21416300000001,24.950781
1871,1,0,0,0,F,Vuosaari,150000,3000,2,"h, kk, kph, vh...",50.0,1980,2,3.0,True,False,1.0,60.2087898,25.1437314
1872,1,0,0,1,E,Pitäjänmäki,235000,4519,2,"h, kk, vh, kph...",52.0,2001,2,1.0,False,False,0.2,60.2229798,24.8620621
1873,1,0,0,1,G,Kontula,126000,2172,2,"h,k,kp,lasitet...",58.0,1970,2,5.0,False,False,0.625,60.23661,25.0836227
1874,1,0,0,1,D2007,Kruununhaka,375000,6250,2,"h, avok, kph",60.0,1928,1,4.0,False,False,0.8,60.1721106,24.9579177
1875,1,0,0,0,,Munkkivuori,260000,4262,3,"h, k, kph, par...",61.0,1958,0,2.0,False,False,0.5,60.2067036,24.8712125
1876,1,0,0,0,D2007,Oulunkylä,258000,4031,3,"h, avokeitti...",64.0,1957,1,4.0,True,False,1.0,60.2290821,24.9634242
1877,1,0,0,0,G,Munkkivuori,280000,4179,3," h, k, p",67.0,1958,1,4.0,True,False,1.0,60.2067036,24.8712125
1878,1,0,0,1,E2007,Kruununhaka,492000,6649,3,"h, k, kph, s, ...",74.0,1962,1,5.0,False,False,0.8333333333333334,60.1721106,24.9579177
1879,1,0,0,0,D2007,Veräjämäki,242000,3151,3," h, k, kph, vh...",76.8,1964,1,2.0,False,False,0.6666666666666666,60.2269873,24.9720201
1880,1,0,0,1,G,Taka-töölö,530000,5638,3,"h, k, s,parvek...",94.0,1937,1,3.0,False,False,0.5,60.1816434,24.9181181
1881,1,0,0,1,,Kaartinkaupunki,1005000,7643,3,"-4h, k, kph, s...",131.5,1928,2,6.0,True,False,1.0,60.16520079999999,24.9489715
1882,1,0,0,1,E,Konala,158000,2633,3,h+kk+parveke,60.0,1963,1,1.0,False,False,0.2,60.2369883,24.8449882
1883,1,0,0,1,D2007,Kannelmäki,250000,3846,3,h+avok+kph+las...,65.0,1964,1,3.0,False,False,0.75,60.24169730000001,24.8854207
1884,1,0,0,1,F2007,Kannelmäki,224000,3223,3, h + k + s,69.5,1985,2,2.0,False,False,0.3333333333333333,60.24169730000001,24.8854207
1885,1,0,0,0,F,Meri-rastila,161000,2252,3,"h, k, kph + pa...",71.5,1991,1,2.0,False,False,0.6666666666666666,60.20379299999999,25.1166335
1886,1,0,0,1,E2007,Kulosaari,357500,4931,3,"h,k,kph, erill...",72.5,1974,2,1.0,False,False,0.25,60.1866226,25.0089652
1887,0,1,0,0,F2007,Puistola,240000,3221,3,h+k+kph+s+piha,74.5,1980,2,1.0,True,False,1.0,60.2713601,25.0452238
1888,1,0,0,1,E,Kontula,125000,1667,3,"h, k, kph, wc,...",75.0,1966,1,8.0,False,False,0.8888888888888888,60.23661,25.0836227
1889,1,0,0,1,F2013,Kulosaari,460000,6133,3,"h, k, kph, las...",75.0,1959,2,1.0,False,False,0.25,60.1866226,25.0089652
1890,1,0,0,1,B2013,Punavuori,553500,7380,2,"-3h, kk, kph, ...",75.0,2002,2,5.0,False,False,0.7142857142857143,60.1617225,24.9364126
1891,1,0,0,1,F,Vallila,416000,5104,3,h+k+s+lasitett...,81.5,2013,2,2.0,False,False,0.4,60.19443539999999,24.9570247
1892,1,0,0,1,,Taka-töölö,635000,6480,3,"h, k, kph, wc, vh",98.0,1925,2,4.0,False,False,0.6666666666666666,60.1816434,24.9181181
1893,1,0,0,1,E2007,Lauttasaari,415000,6385,3,"h, k, kph, p",65.0,1956,2,4.0,True,False,1.0,60.1573302,24.8772531
1894,1,0,0,0,,Munkkivuori,270000,4091,3,"h, k, kph, par...",66.0,1957,2,6.0,False,False,0.6,60.2067036,24.8712125
1895,1,0,0,1,C,Aurinkolahti,370000,5324,3,"h,kt,s",69.5,2017,2,6.0,False,False,0.8571428571428571,60.2022233,25.1537517
1896,1,0,0,1,G,Keski-Töölö,374000,5194,3,h+k+kph+vh+parv,72.0,1954,1,1.0,False,False,0.16666666666666666,60.1833369,24.9224802
1897,1,0,0,0,F2007,Lassila,279000,3796,3," h, k, s, eril...",73.5,1981,2,3.0,False,False,0.75,60.2314319,24.879566
1898,1,0,0,0,F,Etelä-haaga,320000,4324,3," h, avok, vh, ...",74.0,1956,1,4.0,True,False,1.0,60.21249009999999,24.8983908
1899,1,0,0,0,E,Tapanila,222000,2980,3,h+k+kph+s+las....,74.5,1988,2,3.0,True,False,1.0,60.262511,25.0272302
1900,0,1,0,0,F,Torpparinmäki,252000,3273,3," h, k, aula, w...",77.0,1988,1,1.0,False,False,0.5,60.26097910000001,24.9521725
1901,1,0,0,1,G,Kruununhaka,535000,6824,3,h+k+kph+erill.wc,78.4,1913,2,2.0,False,False,0.5,60.1721106,24.9579177
1902,1,0,0,0,F2007,Konala,202000,2971,3," h, k, p",68.0,1959,2,3.0,True,False,1.0,60.2369883,24.8449882
1903,1,0,0,1,C,Aurinkolahti,355390,5005,3,"h,kt,s",71.0,2017,2,3.0,False,False,0.42857142857142855,60.2022233,25.1537517
1904,1,0,0,1,C,Herttoniemi,372230,5170,3,h+kt,72.0,2019,2,7.0,True,False,1.0,60.19473499999999,25.0326173
1905,1,0,0,0,E,Mellunmäki,165000,2260,3,h+k,73.0,1968,2,1.0,False,False,0.3333333333333333,60.2372171,25.1140828
1906,1,0,0,1,C,Herttoniemi,334230,4517,3,h+kt+s,74.0,2019,2,3.0,False,False,0.42857142857142855,60.19473499999999,25.0326173
1907,1,0,0,0,,Laajasalo,280000,4179,3,"h,k,s, lasitet...",67.0,2009,2,5.0,False,False,0.7142857142857143,60.1719713,25.0432585
1908,0,1,0,0,E2007,Vesala,175000,2207,3,"h, k, kph, s, ...",79.3,1975,2,1.0,False,False,0.5,60.2399304,25.102894
1909,1,0,0,1,,Katajanokka,595000,7475,3,"h, k, kph, wc",79.6,1908,1,4.0,False,False,0.8,60.16623689999999,24.968161
1910,1,0,0,1,,Vallila,411000,5170,3,"h, k, kph, s, ...",79.5,2014,2,1.0,False,False,0.16666666666666666,60.19443539999999,24.9570247
1911,1,0,0,1,E2015,Etu-Töölö,576300,6098,3," h, k, s",94.5,1932,1,1.0,False,False,0.25,60.1738218,24.9185301
1912,1,0,0,0,F,Oulunkylä,265000,4206,3," h, k, p",63.0,1955,2,4.0,True,False,1.0,60.2290821,24.9634242
1913,1,0,0,0,F2007,Oulunkylä,185000,2721,3,"h, k, p",68.0,1972,1,1.0,False,False,0.3333333333333333,60.2290821,24.9634242
1914,1,0,0,0,,Lassila,199900,2835,3,"h, k, kph, vh,...",70.5,1980,1,3.0,True,False,1.0,60.2314319,24.879566
1915,1,0,0,0,D2007,Myllypuro,192000,2494,3,"h, k",77.0,1964,2,2.0,False,False,0.5,60.22358639999999,25.0677607
1916,0,1,0,0,E,Jollas,259000,3083,3,"h, k, s",84.0,1983,1,3.0,True,False,1.0,60.16381860000001,25.0719747
1917,1,0,0,1,,Munkkiniemi,345000,5316,3,h+k+kph+parv.,64.9,1950,2,1.0,False,False,0.16666666666666666,60.19827029999999,24.8759886
1918,1,0,0,0,F,Kulosaari,307000,4515,3,+k+kph+parveke,68.0,1961,1,3.0,True,False,1.0,60.1866226,25.0089652
1919,1,0,0,1,,Munkkivuori,366000,5014,3,h+k+kph+vh+p+e...,73.0,1958,2,2.0,False,False,0.6666666666666666,60.2067036,24.8712125
1920,1,0,0,1,C2007,Vallila,343000,6294,3,"h, k, s, kph, p",54.5,2011,2,3.0,False,False,0.5,60.19443539999999,24.9570247
1921,0,1,0,0,,Malmi,230000,3485,3,h+k+s,66.0,1984,2,1.0,False,False,0.5,60.2510217,25.0105626
1922,1,0,0,0,F2007,Oulunkylä,225000,3309,3," h, k, p",68.0,1972,2,3.0,True,False,1.0,60.2290821,24.9634242
1923,1,0,0,1,D2007,Pohjois-haaga,265000,3732,3,h+k,71.0,1954,1,4.0,False,False,0.6666666666666666,60.2245435,24.8977538
1924,1,0,0,1,C,Roihuvuori,311900,4244,3,"h, kk, s",73.5,2017,2,4.0,False,False,0.8,60.1952627,25.0485577
1925,1,0,0,0,D,Mellunkylä,182000,2427,3,h+k,75.0,1991,-1,2.0,False,False,0.6666666666666666,60.23363449999999,25.1020846
1926,1,0,0,1,F2014,Eira,950000,8120,3,"h, avok, kph, ...",117.0,2007,2,6.0,False,False,0.8571428571428571,60.15517490000001,24.9381901
1927,1,0,0,1,E2007,Vuosaari,195000,2955,3,"h, k, kph, las...",66.0,1965,2,2.0,False,False,0.4,60.2087898,25.1437314
1928,1,0,0,0,,Niemenmäki,249000,3744,3,"h,k,kph,lasite...",66.5,1962,1,2.0,False,False,0.25,60.2040281,24.8850165
1929,1,0,0,1,F2013,Punavuori,416000,5986,3,"h, keittiö...",69.5,1977,1,6.0,True,False,1.0,60.1617225,24.9364126
1930,1,0,0,0,E,Meri-rastila,172500,2315,3,"h, k",74.5,1991,2,2.0,False,False,0.6666666666666666,60.20379299999999,25.1166335
1931,1,0,0,1,F2007,Merihaka,256000,4876,3,"h,k,lasitettu ...",52.5,1974,1,1.0,False,False,0.8571428571428571,60.17924060000001,24.9608709
1932,1,0,0,0,G2007,Pohjois-haaga,302000,4719,3,"h, k",64.0,1954,2,3.0,True,False,1.0,60.2245435,24.8977538
1933,1,0,0,1,C2007,Etu-Töölö,560000,5957,3," h, k, halli, ...",94.0,1927,1,5.0,False,False,0.7142857142857143,60.1738218,24.9185301
1934,1,0,0,1,F2013,Herttoniemi,565000,5855,3,"h, k, kph, sau...",96.5,2001,2,4.0,True,False,1.0,60.19473499999999,25.0326173
1935,0,1,0,0,,Vesala,225000,3125,3,"h,kt,rt,kph,s,...",72.0,1993,1,1.0,False,False,0.5,60.2399304,25.102894
1936,0,1,0,0,,Vartiokylä,220000,3056,3,"h, avok, kph/w...",72.0,1992,2,1.0,False,False,0.5,60.2172285,25.0955809
1937,1,0,0,0,,"Vanhankaupunginkoski, viikinranta",346300,4648,3,"h,kt,kph,s,las...",74.5,2007,2,1.0,False,False,0.14285714285714285,60.2165717,24.9835979
1938,1,0,0,1,G,Kontula,118000,1553,3,-4h+k+kph+wc+l...,76.0,1968,1,4.0,False,False,0.5,60.23661,25.0836227
1939,1,0,0,0,,Etelä-haaga,263000,4383,3,"h, avokeitti...",60.0,1964,2,3.0,True,False,1.0,60.21249009999999,24.8983908
1940,1,0,0,1,A2007,Oulunkylä,325000,4887,3,"h,avok,s,parveke",66.5,2013,2,4.0,False,False,0.8,60.2290821,24.9634242
1941,1,0,0,1,C,Roihuvuori,289900,4295,3,"h, kt",67.5,2017,2,6.0,True,False,1.0,60.1952627,25.0485577
1942,1,0,0,0,G,Kontula,130000,1745,3,h+k+kph+wc+2 x...,74.5,1967,1,1.0,False,False,0.25,60.23661,25.0836227
1943,1,0,0,0,D2007,Katajanokka,454900,6065,3,h+k (yhtiö...,75.0,1906,2,2.0,False,False,0.6666666666666666,60.16623689999999,24.968161
1944,1,0,0,1,C,Viikki,220000,4400,3,h+kt+kph,50.0,2017,2,2.0,False,False,0.4,60.2251453,25.0200552
1945,1,0,0,1,G2007,Kontula,116000,1526,3,"-4 h, k, kh, w...",76.0,1968,0,3.0,False,False,0.375,60.23661,25.0836227
1946,0,1,0,0,,Sepänmäki,247000,2807,3,h+k+s,88.0,1989,2,1.0,True,False,1.0,60.2442212,25.0307508
1947,1,0,0,1,G,Kontula,148526,2496,3,h+k,59.5,1966,0,3.0,False,False,0.375,60.23661,25.0836227
1948,1,0,0,0,E2007,Patola,162000,2118,3," h, k, kh, wc, p",76.5,1972,2,1.0,False,False,0.3333333333333333,60.23268009999999,24.9539394
1949,1,0,0,0,,Oulunkylä,269000,3956,3,"h, k, kph, las...",68.0,1972,2,3.0,True,False,1.0,60.2290821,24.9634242
1950,1,0,0,1,E,Kamppi,327500,5647,3,"h, k",58.0,1932,2,3.0,False,False,0.42857142857142855,60.16745770000001,24.9310748
1951,0,1,0,0,,Itä-pakila,315000,3938,3,"h,k,kph,vh",80.0,1939,2,1.0,False,False,0.5,60.2435202,24.9588254
1952,1,0,0,1,F2013,Ullanlinna,957000,8591,3,"h, k, kph, eri...",111.4,1906,2,2.0,False,False,0.6666666666666666,60.1584139,24.9490399
1953,1,0,0,1,D,Aurinkolahti,330000,4490,3,"h, k, s, lasit...",73.5,2005,2,4.0,False,False,0.6666666666666666,60.2022233,25.1537517
1954,1,0,0,1,,Hakaniemi,405000,6328,3,"h, avokeitti...",64.0,1993,2,5.0,False,False,0.8333333333333334,60.1798312,24.9504379
1955,1,0,0,0,G,Etelä-haaga,335000,5000,3," h, k, parveke",67.0,1955,2,2.0,False,False,0.6666666666666666,60.21249009999999,24.8983908
1956,1,0,0,0,F2013,Oulunkylä,289000,4188,3,"h, k, kph, vh,...",69.0,1963,1,1.0,False,False,0.3333333333333333,60.2290821,24.9634242
1957,1,0,0,1,,Kallio,410000,5816,3,h+avok+kph+vh+...,70.5,1961,2,2.0,False,False,0.3333333333333333,60.18428689999999,24.9492728
1958,1,0,0,1,F,Vuosaari,179000,2486,3,"h,k,s,terassipiha",72.0,1995,2,1.0,False,False,0.16666666666666666,60.2087898,25.1437314
1959,1,0,0,1,F,Pukinmäki,211500,2839,3,"h, avok, lasit...",74.5,1976,1,2.0,False,False,0.4,60.24496019999999,24.9890411
1960,1,0,0,0,F2013,Lassila,220000,2914,3,"h, k, kph, s, ...",75.5,1981,0,2.0,False,False,0.5,60.2314319,24.879566
1961,1,0,0,1,,Etu-Töölö,505000,6392,3,h+avok.+kph/kh...,79.0,1936,2,5.0,False,False,0.8333333333333334,60.1738218,24.9185301
1962,1,0,0,1,E2007,Keski-Töölö,488000,6138,3,"h, avokeitti...",79.5,1927,2,5.0,False,False,0.8333333333333334,60.1833369,24.9224802
1963,1,0,0,0,D,Pohjois-haaga,210000,2593,3,h+k,81.0,1972,1,1.0,False,False,0.3333333333333333,60.2245435,24.8977538
1964,1,0,0,1,F2013,Etu-Töölö,571000,6798,3," h, avokeitti&...",84.0,1920,2,3.0,False,False,0.6,60.1738218,24.9185301
1965,0,1,0,0,,Vartioharju,251000,2758,3,"h,kt,kph,s,las...",91.0,1985,1,1.0,False,False,0.5,60.224399,25.1110834
1966,1,0,0,1,E2007,Kamppi,760000,7917,3," h, k, kph, er...",96.0,1938,2,6.0,False,False,0.8571428571428571,60.16745770000001,24.9310748
1967,0,1,0,0,,Reimarla,318000,2650,3,"h, k, s, askh,...",120.0,1984,1,-1.0,False,False,-0.5,60.2289425,24.8515645
1968,1,0,0,1,G,Kallio,392000,6323,3,h+k,62.0,1961,2,2.0,False,False,0.3333333333333333,60.18428689999999,24.9492728
1969,1,0,0,1,E2007,Mellunmäki,142000,2152,3,"h, k",66.0,1970,1,5.0,True,False,1.0,60.2372171,25.1140828
1970,1,0,0,0,F2013,Pukinmäki,196000,2649,3,"h, k, s, lasit...",74.0,1978,1,1.0,False,False,0.3333333333333333,60.24496019999999,24.9890411
1971,1,0,0,0,,Lauttasaari,575000,5750,3,"h, k, s, vh, 2...",100.0,1947,2,3.0,False,False,0.75,60.1573302,24.8772531
1972,1,0,0,1,D,Kruununhaka,800000,6202,3,"-4 huonetta, k...",129.0,1911,2,3.0,False,False,0.6,60.1721106,24.9579177
1973,1,0,0,1,E2007,Puotinharju,165000,2426,3,"h, k, kph, par...",68.0,1962,2,3.0,False,False,0.42857142857142855,60.2128881,25.0778804
1974,1,0,0,0,D2007,Lassila,231500,3404,3,"h,k,kph,lasite...",68.0,1982,1,3.0,True,False,1.0,60.2314319,24.879566
1975,1,0,0,0,,"Lauttasaari, vattuniemi",285000,4161,3,h+k+lasitettu ...,68.5,1974,1,6.0,False,False,0.6666666666666666,60.15060250000001,24.8826674
1976,1,0,0,1,,Itäkeskus,219400,2868,3,"h, avok, kph, ...",76.5,1985,2,1.0,False,False,0.3333333333333333,60.21201660000001,25.0830534
1977,1,0,0,1,F2007,Pohjois-haaga,291200,4412,3,"h, k, lasitett...",66.0,1956,2,3.0,False,False,0.3,60.2245435,24.8977538
1978,1,0,0,1,G,Roihuvuori,196000,2800,3," h,k, kph, vh, p",70.0,1965,1,3.0,False,False,0.6,60.1952627,25.0485577
1979,1,0,0,1,,Alppiharju,339000,4581,3,h+k+kph+las.pa...,74.0,1970,1,5.0,False,False,0.8333333333333334,60.1909743,24.9433007
1980,1,0,0,0,,Hietalahti,456000,6104,3,h+avok.+kph+s+...,74.7,1902,2,-1.0,False,False,-0.2,60.154618,24.9236108
1981,1,0,0,1,E2014,Eira,949000,9733,3,"h, avok, kph, ...",97.5,2007,2,4.0,False,False,0.5,60.15517490000001,24.9381901
1982,1,0,0,0,,Oulunkylä,219000,3221,3,"h, k, kph/wc, ...",68.0,1967,1,2.0,False,False,0.6666666666666666,60.2290821,24.9634242
1983,1,0,0,0,,Malminkartano,210000,2781,3,h+k+kph-s+eril...,75.5,1984,2,2.0,False,False,0.6666666666666666,60.247528,24.8621235
1984,1,0,0,1,F2017,Kruununhaka,685000,7527,2,"-3h, k, kph, p...",91.0,1912,2,4.0,False,False,0.8,60.1721106,24.9579177
1985,1,0,0,1,,Reimarla,182000,2510,3,"h, k, sauna, k...",72.5,1980,1,2.0,False,False,0.3333333333333333,60.2289425,24.8515645
1986,1,0,0,1,G,Koskela,180500,2436,3,"h, k, kph, vh,...",74.1,1973,1,5.0,False,False,0.8333333333333334,60.2182623,24.966279
1987,1,0,0,0,,Punavuori,821600,7900,3,"h,k",104.0,1904,1,2.0,False,False,0.4,60.1617225,24.9364126
1988,1,0,0,1,A2007,Oulunkylä,330000,5197,3," h, kt, kh, p",63.5,2015,2,3.0,False,False,0.75,60.2290821,24.9634242
1989,1,0,0,0,,Konala,166000,2423,3,h+k+kph-wc+las...,68.5,1968,2,3.0,True,False,1.0,60.2369883,24.8449882
1990,1,0,0,0,,Vuosaari,195000,2786,3,"h, k, kph, par...",70.0,1967,2,2.0,False,False,0.6666666666666666,60.2087898,25.1437314
1991,1,0,0,1,D,Vuosaari,205000,2662,3,"h, k, s, eril....",77.0,1991,2,2.0,False,False,0.6666666666666666,60.2087898,25.1437314
1992,0,1,0,0,,Länsi-pakila,293000,3407,3, h+ k+ kph+ s+...,86.0,1988,1,1.0,True,False,1.0,60.24112529999999,24.9271192
